date,home_team,away_team,home_score,away_score,tournament,neutral,elo_home_pre,elo_away_pre,delta_elo_raw,tournament_weight,K_used,G_used
1908-03-14,Northern Ireland,Scotland,0,5,British Home Championship,False,1283.9463248057252,1611.0606019070676,-327.1142771013424,1.0,30,2.0
1908-03-16,Wales,England,1,7,British Home Championship,False,1395.0865327899878,1715.5020557278249,-320.41552293783707,1.0,30,2.125
1908-03-29,Belgium,Netherlands,1,4,Friendly,False,1514.0375640023651,1512.5171279613817,1.5204360409834408,0.7,20,1.75
1908-04-02,Guernsey,Alderney,3,0,Muratti Vase,True,1581.4071470684619,1454.0444939673196,127.36265310114231,1.0,30,1.75
1908-04-04,Scotland,England,1,1,British Home Championship,False,1623.8361891800755,1729.4926554165202,-105.65646623644466,1.0,30,1.0
1908-04-05,Hungary,Czechoslovakia,5,2,Friendly,False,1508.2483990305407,1492.2766370968025,15.971761933738208,0.7,20,1.75
1908-04-05,Switzerland,Germany,5,3,Friendly,False,1479.7861024589135,1500.0,-20.213897541086453,0.7,20,1.5
1908-04-09,Guernsey,Jersey,0,4,Muratti Vase,False,1598.4435035769977,1464.5483589642186,133.89514461277918,1.0,30,1.875
1908-04-11,Wales,Northern Ireland,0,1,British Home Championship,False,1381.0959331012925,1271.1707375327173,109.92519556857519,1.0,30,1.0
1908-04-12,France,Belgium,1,2,Friendly,False,1493.6592055773397,1491.5648026280835,2.094402949256164,0.7,20,1.0
1908-04-26,Netherlands,Belgium,3,1,Friendly,False,1534.9898893356633,1504.4215595866322,30.568329749031136,0.7,20,1.5
1908-05-03,Austria,Hungary,4,0,Friendly,False,1499.4749638726569,1520.1147057241876,-20.639741851530744,0.7,20,1.875
1908-05-10,Netherlands,France,4,1,Friendly,False,1544.6039958050258,1480.802448618791,63.80154718623476,0.7,20,1.75
1908-06-06,Austria,England,1,6,Friendly,False,1514.0151039147652,1729.2484677126604,-215.2333637978952,0.7,20,2.0
1908-06-07,Austria,Germany,3,2,Friendly,False,1500.4154840173467,1488.3853415001663,12.030142517180366,0.7,20,1.0
1908-06-08,Austria,England,1,11,Friendly,False,1507.2982906075317,1742.848087610079,-235.54979700254717,0.7,20,2.625
1908-06-10,Hungary,England,0,7,Friendly,False,1505.5745656820793,1759.3466303955813,-253.772064713502,0.7,20,2.25
1908-06-13,Czechoslovakia,England,0,4,Friendly,False,1480.4103304031555,1772.4913487993692,-292.0810183962137,0.7,20,1.875
1908-07-12,Sweden,Norway,11,3,Friendly,False,1500.0,1500.0,0.0,0.7,20,2.375
1908-08-15,Uruguay,Argentina,2,2,Copa Lipton,False,1456.177759161468,1543.822240838532,-87.64448167706405,1.0,30,1.0
1908-09-13,Argentina,Uruguay,2,1,Copa Newton,False,1544.3554466887542,1455.6445533112458,88.71089337750846,1.0,30,1.0
1908-10-04,Argentina,Uruguay,0,1,Copa Premio Honor Argentino,False,1551.9248753772843,1448.0751246227157,103.8497507545685,1.0,30,1.0
1908-10-22,France,Denmark,1,17,Olympic Games,True,1470.9915496999874,1500.0,-29.008450300012555,1.0,50,3.375
1908-10-23,Netherlands,Sweden,2,0,Olympic Games,True,1554.4148947238293,1517.096912509363,37.31798221446638,1.0,50,1.5
1908-10-25,Netherlands,Sweden,5,3,Friendly,False,1587.9024462143018,1483.6093610188905,104.29308519541132,0.7,20,1.5
1908-10-26,Belgium,Sweden,2,1,Friendly,False,1494.8074531172697,1476.53622585079,18.271227266479627,0.7,20,1.0
1908-11-01,Hungary,Austria,5,3,Friendly,False,1492.4298472782914,1490.7997478220293,1.6300994562620872,0.7,20,1.5
1909-02-13,England,Northern Ireland,4,0,British Home Championship,False,1781.8165510720146,1294.2713504158646,487.54520065615,1.0,30,1.875
1909-03-01,Wales,Scotland,3,2,British Home Championship,False,1357.9953202181453,1624.0803768839353,-266.08505666579003,1.0,30,1.0
1909-03-15,England,Wales,2,0,British Home Championship,False,1783.6647564306013,1379.6653026468812,403.9994537837201,1.0,30,1.5
1909-03-15,Scotland,Northern Ireland,5,0,British Home Championship,False,1602.4103944551994,1292.423145057278,309.98724939792146,1.0,30,2.0
1909-03-18,Guernsey,Jersey,3,0,Muratti Vase,False,1553.806773297115,1509.1850892441014,44.621684053013496,1.0,30,1.75
1909-03-20,Northern Ireland,Wales,2,3,British Home Championship,False,1287.247054368085,1377.3211804405419,-90.07412607245692,1.0,30,1.0
1909-03-21,Belgium,Netherlands,1,4,Friendly,False,1501.5290018926635,1594.9755813824022,-93.44657948973872,0.7,20,1.75
1909-03-25,Guernsey,Alderney,2,0,Muratti Vase,True,1569.7202974704235,1437.0081374587837,132.71216001163975,1.0,30,1.5
1909-04-03,England,Scotland,2,0,British Home Championship,False,1786.0088786369406,1607.5864851443923,178.42239349254828,1.0,30,1.5
1909-04-04,Germany,Switzerland,1,0,Friendly,False,1481.5025349099813,1491.4007609587472,-9.898226048765991,0.7,20,1.0
1909-04-04,Hungary,Germany,3,3,Friendly,False,1503.1631285206333,1488.9658122819358,14.197316238697567,0.7,20,1.0
1909-04-25,Netherlands,Belgium,4,1,Friendly,False,1612.80563179922,1483.6989514758457,129.10668032337435,0.7,20,1.75
1909-05-02,Austria,Hungary,3,4,Friendly,False,1480.0664665796874,1499.989729887648,-19.923263307960724,0.7,20,1.0
1909-05-09,Belgium,France,5,2,Friendly,False,1476.3135778548572,1393.6449499595353,82.66862789532183,0.7,20,1.75
1909-05-29,Hungary,England,2,4,Friendly,False,1512.254561762654,1793.55090861075,-281.29634684809594,0.7,20,1.5
1909-05-30,Hungary,Austria,1,1,Friendly,False,1504.4410309936313,1467.8016347046814,36.63939628894991,0.7,20,1.0
1909-05-31,Hungary,England,2,8,Friendly,False,1500.69918836501,1801.3644393797726,-300.6652510147626,0.7,20,2.125
1909-06-01,Austria,England,1,8,Friendly,False,1471.5434773333027,1811.5455169194192,-340.00203958611655,0.7,20,2.25
1909-08-15,Argentina,Uruguay,2,1,Copa Lipton,False,1529.0118148730455,1470.9881851269545,58.023629746091046,1.0,30,1.0
1909-09-19,Uruguay,Argentina,2,2,Copa Newton,False,1462.3760850352753,1537.6239149647247,-75.24782992944938,1.0,30,1.0
1909-10-10,Argentina,Uruguay,3,1,Copa Premio Honor Argentino,False,1538.6907477596642,1461.3092522403358,77.38149551932838,1.0,30,1.5
1909-11-07,Hungary,Austria,2,2,Friendly,False,1490.5181108253635,1462.5093617063048,28.00874911905862,0.7,20,1.0
1910-02-12,Northern Ireland,England,1,1,British Home Championship,False,1271.8186364927717,1820.579632546417,-548.7609960536454,1.0,30,1.0
1910-03-05,Scotland,Wales,1,0,British Home Championship,False,1600.044455170583,1392.749598315855,207.29485685472787,1.0,30,1.0
1910-03-13,Belgium,Netherlands,3,2,Friendly,False,1485.37620968263,1620.1910054202085,-134.8147957375786,0.7,20,1.0
1910-03-14,Wales,England,0,1,British Home Championship,False,1388.3793401800938,1807.6863086984233,-419.30696851832954,1.0,30,1.0
1910-03-19,Northern Ireland,Scotland,1,0,British Home Championship,False,1284.7119603407655,1604.4147133063443,-319.70275296557884,1.0,30,1.0
1910-04-02,Scotland,England,2,0,British Home Championship,False,1581.0196343793036,1811.8046692195087,-230.78503484020507,1.0,30,1.5
1910-04-03,France,Belgium,0,4,Friendly,False,1384.5823181317626,1496.3749195905905,-111.7926014588279,0.7,20,1.875
1910-04-03,Switzerland,Germany,2,3,Friendly,False,1483.9374835867927,1492.139210914921,-8.2017273281283,0.7,20,1.0
1910-04-07,Jersey,Alderney,7,1,Muratti Vase,False,1493.2715650707928,1422.7076446501799,70.56392042061293,1.0,30,2.125
1910-04-10,Netherlands,Belgium,7,0,Friendly,False,1609.192295512248,1514.4887544555531,94.7035410566948,0.7,20,2.25
1910-04-11,Wales,Northern Ireland,4,1,British Home Championship,False,1384.2609796590084,1308.1070392678062,76.15394039120224,1.0,30,1.75
1910-04-21,Guernsey,Jersey,2,3,Muratti Vase,False,1584.0207902790273,1510.64508980769,73.37570047133727,1.0,30,1.0
1910-04-24,Netherlands,Germany,4,2,Friendly,False,1620.2560963109136,1504.7215636807493,115.53453263016422,0.7,20,1.5
1910-05-01,Austria,Hungary,2,1,Friendly,False,1466.0356156055468,1486.9918569261215,-20.95624132057469,0.7,20,1.0
1910-05-15,Italy,France,6,2,Friendly,False,1500.0,1366.4684832668,133.53151673320008,0.7,20,1.875
1910-05-16,Germany,Belgium,0,3,Friendly,False,1497.9922249102137,1503.4249536568875,-5.432728746673774,0.7,20,1.75
1910-05-26,Hungary,Italy,6,1,Friendly,False,1479.228463447339,1507.7550478635774,-28.526584416238393,0.7,20,2.0
1910-05-27,Argentina,Chile,3,1,Friendly,False,1550.607429162597,1500.0,50.6074291625971,0.7,20,1.5
1910-05-29,Chile,Uruguay,0,3,Friendly,True,1491.1234201459313,1449.392570837403,41.73084930852838,0.7,20,1.75
1910-06-05,Argentina,Chile,5,1,Friendly,False,1559.4840090166658,1471.5315269726257,87.95248204404015,0.7,20,1.875
1910-06-12,Argentina,Uruguay,4,1,Friendly,False,1568.9767136246312,1468.9844640107085,99.9922496139227,0.7,20,1.75
1910-08-15,Uruguay,Argentina,3,1,Copa Lipton,False,1460.5753214137528,1577.385856221587,-116.81053480783407,1.0,30,1.5
1910-09-11,Norway,Sweden,0,4,Friendly,False,1482.903087490637,1469.8146770753963,13.088410415240787,0.7,20,1.875
1910-09-11,Chile,Argentina,0,3,Friendly,False,1462.0388223646603,1553.7980512723384,-91.75922890767811,0.7,20,1.75
1910-10-16,Germany,Netherlands,1,2,Friendly,False,1475.8432065856075,1626.9854350814492,-151.14222849584166,0.7,20,1.0
1910-10-16,Russia,Czechoslovakia,5,4,Friendly,False,1500.0,1471.0851281305102,28.914871869489843,0.7,20,1.0
1910-10-23,Russia,Czechoslovakia,1,0,Friendly,False,1506.4509297738143,1464.6341983566958,41.81673141711849,0.7,20,1.0
1910-11-06,Hungary,Austria,3,0,Friendly,False,1495.1711959274292,1473.7990090843293,21.372186843099826,0.7,20,1.75
1910-11-13,Argentina,Uruguay,1,1,Copa Premio Honor Argentino,False,1571.7130532530134,1484.1631263630013,87.5499268900121,1.0,30,1.0
1910-11-27,Argentina,Uruguay,2,6,Copa Premio Honor Argentino,False,1564.3203676512244,1491.5558119647903,72.76455568643405,1.0,30,1.875
1911-01-01,France,Hungary,0,3,Friendly,False,1358.7134354032225,1506.794912238467,-148.08147683524453,0.7,20,1.75
1911-01-06,Italy,Hungary,0,1,Friendly,False,1491.8123153834872,1521.8884370861508,-30.076121702663613,0.7,20,1.0
1911-01-08,Switzerland,Hungary,2,0,Friendly,False,1471.3551308209644,1533.8742685542502,-62.51913773328579,0.7,20,1.5
1911-01-28,Northern Ireland,Wales,1,2,British Home Championship,False,1294.1318980651627,1398.236120861652,-104.10422279648924,1.0,30,1.0
1911-02-11,England,Northern Ireland,2,1,British Home Championship,False,1781.2136070949953,1279.309083365288,501.9045237297073,1.0,30,1.0
1911-03-06,Wales,Scotland,2,2,British Home Championship,False,1413.0589355615266,1611.610696503817,-198.55176094229046,1.0,30,1.0
1911-03-13,England,Wales,3,0,British Home Championship,False,1782.123487266654,1417.2031995770456,364.92028768960836,1.0,30,1.75
1911-03-18,Scotland,Northern Ireland,2,0,British Home Championship,False,1607.466432488298,1278.3992031936293,329.0672292946688,1.0,30,1.5
1911-03-19,Belgium,Netherlands,1,5,Friendly,False,1525.5739719814937,1635.523983583067,-109.95001160157335,0.7,20,1.875
1911-03-26,Germany,Switzerland,6,2,Friendly,False,1467.3046580839896,1484.7432001776324,-17.43854209364281,0.7,20,1.875
1911-04-01,England,Scotland,1,1,British Home Championship,False,1785.503785380809,1610.9761958686997,174.52758951210922,1.0,30,1.0
1911-04-02,Netherlands,Belgium,3,1,Friendly,False,1653.7371596701762,1507.3607958943846,146.37636377579156,0.7,20,1.5
1911-04-09,France,Italy,2,2,Friendly,False,1343.6199105555388,1479.8264839153878,-136.20657335984902,0.7,20,1.0
1911-04-20,Guernsey,Alderney,2,1,Muratti Vase,False,1562.1006534953092,1405.3341199132826,156.76653358202657,1.0,30,1.0
1911-04-23,Belgium,Germany,2,1,Friendly,False,1501.5127435704978,1481.6810918788335,19.83165169166432,0.7,20,1.0
1911-04-23,Switzerland,France,5,2,Friendly,False,1470.3667663827885,1344.6582634187232,125.70850296406525,0.7,20,1.75
1911-04-27,Jersey,Guernsey,4,1,Muratti Vase,False,1532.5652265914082,1567.6722405314424,-35.10701394003422,1.0,30,1.75
1911-04-30,Belgium,France,7,1,Friendly,False,1508.1942662435865,1337.1582610709343,171.03600517265227,0.7,20,2.125
1911-05-07,Austria,Hungary,3,1,Friendly,False,1462.1752927732914,1520.4861991975822,-58.310906424290806,0.7,20,1.5
1911-05-07,Italy,Switzerland,2,2,Friendly,False,1478.7881310522034,1477.8667687305774,0.9213623216260203,0.7,20,1.0
1911-05-21,Switzerland,Italy,3,0,Friendly,False,1480.6924884520588,1475.962411330722,4.7300771213367625,0.7,20,1.75
1911-06-18,Sweden,Germany,2,4,Friendly,False,1494.4609275695504,1474.9995692057448,19.46135836380563,0.7,20,1.5
1911-08-15,Argentina,Uruguay,0,2,Copa Lipton,False,1523.2590855623603,1532.6170940536545,-9.358008491294186,1.0,30,1.5
1911-09-17,Sweden,Norway,4,1,Friendly,False,1474.4974429368515,1458.256836996483,16.240605940368596,0.7,20,1.75
1911-09-17,Uruguay,Argentina,2,3,Copa Newton,False,1560.8574403890957,1495.018739226919,65.83870116217668,1.0,30,1.0
1911-10-08,Uruguay,Argentina,1,1,Copa Premio Honor Uruguayo,False,1539.1959936392611,1516.6801859767536,22.51580766250754,1.0,30,1.0
1911-10-09,Germany,Austria,1,2,Friendly,False,1494.9630538384438,1475.3840184878918,19.579035350551976,0.7,20,1.0
1911-10-22,Finland,Sweden,2,5,Friendly,False,1500.0,1486.3516146160762,13.648385383923824,0.7,20,1.75
1911-10-22,Argentina,Uruguay,2,0,Copa Premio Honor Argentino,False,1521.7607590312532,1534.1154205847615,-12.354661553508322,1.0,30,1.5
1911-10-29,Germany,Sweden,1,3,Friendly,False,1481.6510482638548,1509.3801850402501,-27.729136776395308,0.7,20,1.5
1911-10-29,Hungary,Switzerland,9,0,Friendly,False,1507.2774734829818,1493.0715076850613,14.205965797920499,0.7,20,2.5
1911-10-29,Luxembourg,France,1,4,Friendly,False,1500.0,1329.7795510113242,170.2204489886758,0.7,20,1.75
1911-10-29,Uruguay,Argentina,3,0,Copa Premio Honor Uruguayo,False,1517.1739389777056,1538.7022406383091,-21.528301660603574,1.0,30,1.75
1911-11-05,Hungary,Austria,2,0,Friendly,False,1524.3434171962322,1488.6960240624808,35.64739313375139,0.7,20,1.5
1911-12-17,Germany,Hungary,1,4,Friendly,False,1463.5751013218044,1533.7675242197638,-70.19242289795943,0.7,20,1.75
1912-01-28,France,Belgium,1,1,Friendly,False,1358.6793551769445,1515.5729763031966,-156.89362112625213,0.7,20,1.0
1912-02-10,Northern Ireland,England,1,6,British Home Championship,False,1274.8894398132277,1775.62634205272,-500.73690223949234,1.0,30,2.0
1912-02-10,France,Catalonia,7,0,Friendly,False,1360.302403719826,1500.0,-139.6975962801739,0.7,20,2.25
1912-02-18,France,Switzerland,4,1,Friendly,False,1385.3620988892424,1476.005563971811,-90.64346508256858,0.7,20,1.75
1912-02-20,Belgium,Switzerland,9,2,Friendly,False,1513.949927760315,1458.9767298394852,54.97319792082976,0.7,20,2.25
1912-03-02,Scotland,Wales,1,0,British Home Championship,False,1620.8536391967887,1413.8229014628905,207.03073773389815,1.0,30,1.0
1912-03-10,Belgium,Netherlands,1,2,Friendly,False,1527.0304008378448,1659.585211994063,-132.5548111562182,0.7,20,1.0
1912-03-11,Wales,England,0,2,British Home Championship,False,1409.4469637036368,1781.0598895132864,-371.6129258096496,1.0,30,1.5
1912-03-16,Northern Ireland,Scotland,1,4,British Home Championship,False,1269.4558923526615,1625.2295769560424,-355.77368460338084,1.0,30,1.75
1912-03-17,Italy,France,3,4,Friendly,False,1463.5833920977195,1402.3909330215681,61.19245907615141,0.7,20,1.0
1912-03-23,Scotland,England,1,1,British Home Championship,False,1635.0253121784667,1788.851222969847,-153.82591079138024,1.0,30,1.0
1912-03-24,Netherlands,Germany,5,5,Friendly,False,1668.6509418261749,1444.5773948122794,224.07354701389545,0.7,20,1.0
1912-04-13,Wales,Northern Ireland,2,3,British Home Championship,False,1401.6556302470763,1259.6601571302372,141.9954731168391,1.0,30,1.0
1912-04-14,Hungary,Germany,4,4,Friendly,False,1552.7652307292888,1451.8961695858152,100.86906114347357,0.7,20,1.0
1912-04-18,Jersey,Guernsey,3,3,Muratti Vase,False,1553.968558698986,1546.2689084238646,7.699650275121485,1.0,30,1.0
1912-04-19,Jersey,Guernsey,2,5,Muratti Vase,False,1549.4622135990521,1550.7752535237985,-1.3130399247463629,1.0,30,1.75
1912-04-25,Guernsey,Alderney,4,0,Muratti Vase,False,1584.2871495892373,1399.7625328771494,184.5246167120879,1.0,30,1.875
1912-04-28,Netherlands,Belgium,4,3,Friendly,False,1661.332167052639,1517.964671005733,143.36749604690613,0.7,20,1.0
1912-05-05,Austria,Hungary,1,1,Friendly,False,1479.2719170389491,1547.5520528591726,-68.28013582022345,0.7,20,1.0
1912-05-05,Switzerland,Germany,1,2,Friendly,False,1445.8962567619553,1457.1093474559314,-11.213090693976028,0.7,20,1.0
1912-05-06,Russia,Finland,1,1,Friendly,False,1512.581655704336,1476.971429575826,35.61022612851002,0.7,20,1.0
1912-06-16,Norway,Sweden,1,2,Friendly,False,1446.4026653172582,1527.4561319823006,-81.05346666504238,0.7,20,1.0
1912-06-20,Sweden,Hungary,2,2,Friendly,False,1538.0009171282795,1548.4624957807703,-10.461578652490743,0.7,20,1.0
1912-06-23,Norway,Hungary,0,6,Friendly,False,1435.8578801712792,1550.9840409907517,-115.12616081947249,0.7,20,2.125
1912-06-27,Sweden,Finland,7,1,Friendly,False,1535.479371918298,1480.6877695898556,54.79160232844242,0.7,20,2.125
1912-06-29,Finland,Italy,3,2,Olympic Games,True,1468.3248272603619,1449.2504177255933,19.07440953476862,1.0,50,1.0
1912-06-29,Austria,Germany,5,1,Olympic Games,True,1478.3614741173515,1469.6106266815966,8.75084743575485,1.0,50,1.875
1912-06-29,Sweden,Netherlands,3,4,Olympic Games,False,1547.8423142477918,1665.2855197900303,-117.4432055422385,1.0,50,1.0
1912-06-30,Netherlands,Austria,3,1,Olympic Games,True,1689.0314337632697,1524.0560847957738,164.97534896749585,1.0,50,1.5
1912-06-30,Finland,Russia,2,1,Olympic Games,True,1491.9536904565543,1508.8653156903065,-16.911625233752147,1.0,50,1.0
1912-06-30,Denmark,Norway,7,0,Olympic Games,True,1577.3465997404521,1415.532448640604,161.81415109984823,1.0,50,2.25
1912-07-01,Austria,Norway,1,0,Olympic Games,True,1503.1348124604228,1383.7371211906693,119.39769126975352,1.0,50,1.0
1912-07-01,Germany,Russia,16,0,Olympic Games,True,1423.9160160031743,1482.6493865883951,-58.73337058522088,1.0,50,3.375
